ensembl_gene_id	uniprot_gn_id	status
ENSG00000215425	F6SXL5	unreviewed
ENSG00000215425	F6UJC5	unreviewed
ENSG00000215425	F6TRA5	unreviewed
ENSG00000215425	A0A0G2JHN7	unreviewed
ENSG00000241822	Q5SQ64	reviewed
ENSG00000226182	O00453	reviewed
ENSG00000226182	A0A024RCT6	unreviewed
ENSG00000226182	Q5STB1	unreviewed
ENSG00000226182	Q5HYT5	unreviewed
ENSG00000226182	A0A024RCL9	unreviewed
ENSG00000226182	A0A0G2JIG4	unreviewed
ENSG00000226182	A0A0G2JIN5	unreviewed
ENSG00000258880	A0A0G2JK05	unreviewed
ENSG00000226187	A0A0B4J1T7	unreviewed
ENSG00000226187	A2ABS3	unreviewed
ENSG00000226187	A2ABS4	unreviewed
ENSG00000226187	Q9UKT1	unreviewed
ENSG00000226187	A0A0G2JKS1	unreviewed
ENSG00000235302	O95868	reviewed
ENSG00000235302	A0A140T9N5	unreviewed
ENSG00000231003	O95866	reviewed
ENSG00000231003	B0V023	unreviewed
ENSG00000276286	Q99965	reviewed
ENSG00000276286	B4DWY7	unreviewed
ENSG00000276286	Q6P2G0	unreviewed
ENSG00000276725	Q5SW79	reviewed
ENSG00000235925	O95867	reviewed
ENSG00000226215	O95445	reviewed
ENSG00000226215	Q5SRP5	unreviewed
ENSG00000228128	O95865	reviewed
ENSG00000228128	Q5SSV3	unreviewed
ENSG00000228128	V9HW53	unreviewed
ENSG00000228128	Q5SRR8	unreviewed
ENSG00000237808	O14931	reviewed
ENSG00000237808	Q05D23	unreviewed
ENSG00000237808	A0A0G2JKT7	unreviewed
ENSG00000226531	O95873	reviewed
ENSG00000232312	O95872	reviewed
ENSG00000232312	A0A0G2JK30	unreviewed
ENSG00000232312	A0A0A0MSL4	unreviewed
ENSG00000232312	A0A024RCU2	unreviewed
ENSG00000232312	A0A0A0MSL5	unreviewed
ENSG00000232312	F6QYZ9	unreviewed
ENSG00000232312	A0A0G2JHT6	unreviewed
ENSG00000281994	A0A0J9YW05	unreviewed
ENSG00000281994	A0A0J9YW10	unreviewed
ENSG00000237727	P55008	reviewed
ENSG00000237727	Q4V347	unreviewed
ENSG00000237727	Q5STX8	unreviewed
ENSG00000237727	I3WTX1	unreviewed
ENSG00000206445	O95670	reviewed
ENSG00000223639	O00299	reviewed
ENSG00000223639	Q5SRT3	unreviewed
ENSG00000206440	Q9UBC1	reviewed
ENSG00000206440	Q5ST97	unreviewed
ENSG00000276709	Q6P996	reviewed
ENSG00000276709	J3KNK7	unreviewed
ENSG00000276709	Q86XE2	unreviewed
ENSG00000276709	Q6XYB5	unreviewed
ENSG00000276709	A0A0J9YXH6	unreviewed
ENSG00000224398	P67870	reviewed
ENSG00000224398	Q5SRQ6	unreviewed
ENSG00000224398	N0E472	unreviewed
ENSG00000224398	Q5SRQ3	unreviewed
ENSG00000224398	N0E644	unreviewed
ENSG00000224398	N0E4C7	unreviewed
ENSG00000173503	Q6FG55	unreviewed
ENSG00000225164	P48634	reviewed
ENSG00000206439	P01375	reviewed
ENSG00000206439	Q5STB3	unreviewed
ENSG00000206437	Q06643	reviewed
ENSG00000206437	Q5STB2	unreviewed
ENSG00000274779	Q15155	reviewed
ENSG00000274779	A0A0G2JP90	unreviewed
ENSG00000274779	A0A0G2JN29	unreviewed
ENSG00000237333	A2ABF0	unreviewed
ENSG00000237333	A2ABF1	unreviewed
ENSG00000237333	A0A0G2JJ70	unreviewed
ENSG00000237333	A0A0G2JIC1	unreviewed
ENSG00000237333	A0A0G2JI09	unreviewed
ENSG00000237333	A0A0G2JHB4	unreviewed
ENSG00000237333	A0A140TA06	unreviewed
ENSG00000237333	A0A140T9Z5	unreviewed
ENSG00000237333	A0A140T927	unreviewed
ENSG00000227567	O95445	reviewed
ENSG00000227567	Q5SRP5	unreviewed
ENSG00000206433	O00453	reviewed
ENSG00000206433	A0A024RCT6	unreviewed
ENSG00000206433	Q5STB1	unreviewed
ENSG00000206433	Q5HYT5	unreviewed
ENSG00000206433	A0A024RCL9	unreviewed
ENSG00000206433	A0A0G2JIG4	unreviewed
ENSG00000206433	A0A0G2JIN5	unreviewed
ENSG00000228435	O95873	reviewed
ENSG00000233210	A0A0G2JK30	unreviewed
ENSG00000233210	A0A0G2JHL1	unreviewed
ENSG00000233210	A0A0A0MSL4	unreviewed
ENSG00000233210	A0A0A0MSL5	unreviewed
ENSG00000233210	F6QYZ9	unreviewed
ENSG00000233210	A0A0G2JHT6	unreviewed
ENSG00000241132	Q8NDX9	reviewed
ENSG00000241132	N0E641	unreviewed
ENSG00000241132	A0A140T9C1	unreviewed
ENSG00000231974	O95445	reviewed
ENSG00000231974	Q5SRP5	unreviewed
ENSG00000237495	Q5SRR4	reviewed
ENSG00000276781	P10645	reviewed
ENSG00000276781	G5E968	unreviewed
ENSG00000276781	G3V2Q7	unreviewed
ENSG00000228177	O95873	reviewed
ENSG00000255419	A0A0G2JJ70	unreviewed
ENSG00000236063	O95870	reviewed
ENSG00000236063	A0A0G2JI89	unreviewed
ENSG00000236063	A0A0G2JJD3	unreviewed
ENSG00000223932	O95872	reviewed
ENSG00000223932	A0A0G2JK30	unreviewed
ENSG00000223932	A0A0A0MSL4	unreviewed
ENSG00000223932	A0A024RCU2	unreviewed
ENSG00000223932	A0A0A0MSL5	unreviewed
ENSG00000223932	F6QYZ9	unreviewed
ENSG00000223932	A0A0G2JHT6	unreviewed
ENSG00000237918	Q5SSQ6	reviewed
ENSG00000237918	A0A0G2JH42	unreviewed
ENSG00000230700	P67870	reviewed
ENSG00000230700	Q5SRQ6	unreviewed
ENSG00000230700	N0E644	unreviewed
ENSG00000230700	N0E4C7	unreviewed
ENSG00000234433	Q9Y334	reviewed
ENSG00000229524	P46379	reviewed
ENSG00000229524	F6X9W3	unreviewed
ENSG00000229524	A0A1B0GX79	unreviewed
ENSG00000229524	F6VEM6	unreviewed
ENSG00000229524	F6S6P2	unreviewed
ENSG00000229524	F6UR09	unreviewed
ENSG00000229524	X6REW1	unreviewed
ENSG00000229524	F6U341	unreviewed
ENSG00000229524	F6TC96	unreviewed
ENSG00000229524	F6U1F2	unreviewed
ENSG00000229524	H0Y759	unreviewed
ENSG00000229524	F6XTU0	unreviewed
ENSG00000229524	F6WML8	unreviewed
ENSG00000229524	A0A0G2JIB3	unreviewed
ENSG00000229524	A0A0G2JJR8	unreviewed
ENSG00000274958	Q13572	reviewed
ENSG00000274958	A0A024R6H3	unreviewed
ENSG00000274958	G3V5A3	unreviewed
ENSG00000274958	G3V4M9	unreviewed
ENSG00000274958	G3V3C0	unreviewed
ENSG00000274958	G3V588	unreviewed
ENSG00000206430	O14931	reviewed
ENSG00000206430	Q05D23	unreviewed
ENSG00000206430	A0A0G2JKT7	unreviewed
ENSG00000282705	A0A0J9YWV6	unreviewed
ENSG00000275543	Q2QL34	reviewed
ENSG00000275543	H3BT45	unreviewed
ENSG00000232960	P67870	reviewed
ENSG00000232960	Q5SRQ6	unreviewed
ENSG00000232960	N0E644	unreviewed
ENSG00000232960	N0E4C7	unreviewed
ENSG00000282074	H3BMD7	unreviewed
ENSG00000206428	P55008	reviewed
ENSG00000206428	Q4V347	unreviewed
ENSG00000206428	Q5STX8	unreviewed
ENSG00000206428	I3WTX1	unreviewed
ENSG00000278823	Q96MC5	reviewed
ENSG00000278823	H3BU79	unreviewed
ENSG00000278823	H3BP34	unreviewed
ENSG00000278823	A0A024QZI8	unreviewed
ENSG00000278823	H3BUY6	unreviewed
ENSG00000240957	Q5SQ64	reviewed
ENSG00000240957	A0A1L6Z9Z3	unreviewed
ENSG00000234846	Q99519	reviewed
ENSG00000234846	Q5JQI0	unreviewed
ENSG00000234846	E9PIF4	unreviewed
ENSG00000234846	A0A0G2JKS5	unreviewed
ENSG00000236902	O95868	reviewed
ENSG00000236902	A0A1L6Z9X4	unreviewed
ENSG00000236902	Q8NDY2	unreviewed
ENSG00000236902	A0A1L6ZA96	unreviewed
ENSG00000236902	A0A140T9R8	unreviewed
ENSG00000235769	A0A0B4J1T7	unreviewed
ENSG00000235769	A2ABS3	unreviewed
ENSG00000235769	A2ABS4	unreviewed
ENSG00000258589	N0E472	unreviewed
ENSG00000258589	Q5SRQ3	unreviewed
ENSG00000277140	Q9Y4F3	reviewed
ENSG00000277140	F8VRS5	unreviewed
ENSG00000277140	F8VVB8	unreviewed
ENSG00000277140	G8JLP4	unreviewed
ENSG00000237459	O95866	reviewed
ENSG00000237459	B0V023	unreviewed
ENSG00000206427	P48634	reviewed
ENSG00000244672	Q8NDX9	reviewed
ENSG00000244672	N0E641	unreviewed
ENSG00000232180	Q53GD3	reviewed
ENSG00000232180	A0A0G2JL76	unreviewed
ENSG00000278268	Q96BY2	reviewed
ENSG00000226404	Q5SRR4	reviewed
ENSG00000275947	Q8N6I4	reviewed
ENSG00000275619	Q9BXV9	reviewed
ENSG00000231488	O95870	reviewed
ENSG00000231488	A0A0G2JI89	unreviewed
ENSG00000231488	A0A0G2JJD3	unreviewed
ENSG00000278787	Q8N806	reviewed
ENSG00000278787	G3V2G3	unreviewed
ENSG00000278787	G3V336	unreviewed
ENSG00000278787	E9PCJ7	unreviewed
ENSG00000258543	N0E472	unreviewed
ENSG00000258543	Q5SRQ3	unreviewed
ENSG00000228250	O95867	reviewed
ENSG00000228250	G3V1A8	unreviewed
ENSG00000240433	Q8NDX9	reviewed
ENSG00000240433	N0E641	unreviewed
ENSG00000224143	A0A0G2JRR0	unreviewed
ENSG00000224143	A0A0G2JRN8	unreviewed
ENSG00000225635	O95865	reviewed
ENSG00000225635	Q5SSV3	unreviewed
ENSG00000225635	V9HW53	unreviewed
ENSG00000225635	Q5SRR8	unreviewed
ENSG00000228883	Q5SRR4	reviewed
ENSG00000224552	O95870	reviewed
ENSG00000224552	A0A0G2JI89	unreviewed
ENSG00000224552	A0A0G2JJD3	unreviewed
ENSG00000277222	Q9P203	reviewed
ENSG00000277222	G3V3T2	unreviewed
ENSG00000277222	H0YJ41	unreviewed
ENSG00000277222	G3V2J4	unreviewed
ENSG00000275911	Q9NXR1	reviewed
ENSG00000275911	I3L2R9	unreviewed
ENSG00000275911	I3L464	unreviewed
ENSG00000275911	X5DR54	unreviewed
ENSG00000275911	I3L533	unreviewed
ENSG00000275911	I3L2T8	unreviewed
ENSG00000275911	I3L2S8	unreviewed
ENSG00000275911	I3L3G9	unreviewed
ENSG00000274042	A0A0M3HER8	unreviewed
ENSG00000274042	A0A0G2JNH6	unreviewed
ENSG00000274166	A0A0G2JM30	unreviewed
ENSG00000274166	A0A0J9YW09	unreviewed
ENSG00000243003	Q5SQ64	reviewed
ENSG00000243003	A0A1L6Z9Z3	unreviewed
ENSG00000259101	A0A1L6ZA96	unreviewed
ENSG00000237482	A0A0B4J1T7	unreviewed
ENSG00000237482	A2ABS3	unreviewed
ENSG00000237482	A2ABS4	unreviewed
ENSG00000226417	O00299	reviewed
ENSG00000226417	Q5SRT3	unreviewed
ENSG00000274320	A6NEM1	reviewed
ENSG00000276416	Q9P2D8	reviewed
ENSG00000276416	G3V2U4	unreviewed
ENSG00000234443	O95868	reviewed
ENSG00000234443	A0A1L6Z9X4	unreviewed
ENSG00000234443	Q8NDY2	unreviewed
ENSG00000234443	A0A140T952	unreviewed
ENSG00000224393	O95866	reviewed
ENSG00000224393	B0V023	unreviewed
ENSG00000276480	P35749	reviewed
ENSG00000276480	A0A024QZJ4	unreviewed
ENSG00000276480	A0A024QZJ6	unreviewed
ENSG00000096155	P46379	reviewed
ENSG00000096155	F6X9W3	unreviewed
ENSG00000096155	A0A1B0GX79	unreviewed
ENSG00000096155	F6VEM6	unreviewed
ENSG00000096155	F6S6P2	unreviewed
ENSG00000096155	F6UR09	unreviewed
ENSG00000096155	X6REW1	unreviewed
ENSG00000096155	F6U341	unreviewed
ENSG00000096155	F6TC96	unreviewed
ENSG00000096155	F6U1F2	unreviewed
ENSG00000096155	H0Y759	unreviewed
ENSG00000096155	F6XTU0	unreviewed
ENSG00000096155	F6WML8	unreviewed
ENSG00000096155	A0A0G2JIB3	unreviewed
ENSG00000096155	A0A0G2JJR8	unreviewed
ENSG00000239741	Q5SQ64	reviewed
ENSG00000239741	A0A1L6Z9Z3	unreviewed
ENSG00000258635	A0A1L6ZA96	unreviewed
ENSG00000278229	P08708	reviewed
ENSG00000278229	H0YN88	unreviewed
ENSG00000236210	A0A0B4J1T7	unreviewed
ENSG00000236210	A2ABS3	unreviewed
ENSG00000236210	A2ABS4	unreviewed
ENSG00000225993	O95868	reviewed
ENSG00000225993	A0A1L6Z9X4	unreviewed
ENSG00000225993	Q8NDY2	unreviewed
ENSG00000225993	A0A140T924	unreviewed
ENSG00000228090	O95866	reviewed
ENSG00000228090	A0A140T9L8	unreviewed
ENSG00000228090	A0A140T9V1	unreviewed
ENSG00000228090	A0A0G2JJG8	unreviewed
ENSG00000228859	O95867	reviewed
ENSG00000228859	G3V1A8	unreviewed
ENSG00000235696	P06681	reviewed
ENSG00000235696	Q5JP69	unreviewed
ENSG00000235696	B4DQI1	unreviewed
ENSG00000235696	Q5ST52	unreviewed
ENSG00000235696	A0A0G2JL69	unreviewed
ENSG00000235696	A0A0G2JIE7	unreviewed
ENSG00000235696	A0A0G2JJM0	unreviewed
ENSG00000235696	A0A0G2JK28	unreviewed
ENSG00000227314	O43196	reviewed
ENSG00000227314	A0A024RCM1	unreviewed
ENSG00000227314	Q5SSR2	unreviewed
ENSG00000227314	A2ABF0	unreviewed
ENSG00000227314	A2ABF1	unreviewed
ENSG00000227314	A2ABE9	unreviewed
ENSG00000227314	H0YDS7	unreviewed
ENSG00000227314	A0A024RCV6	unreviewed
ENSG00000227317	O95865	reviewed
ENSG00000227317	Q5SSV3	unreviewed
ENSG00000227317	V9HW53	unreviewed
ENSG00000227317	Q5SRR8	unreviewed
ENSG00000277445	A0A087WVR7	unreviewed
ENSG00000277445	A0A087X171	unreviewed
ENSG00000277445	H3BNX1	unreviewed
ENSG00000277445	A0A024R214	unreviewed
ENSG00000277445	H3BPD6	unreviewed
ENSG00000277445	A0A0J9YX15	unreviewed
ENSG00000277445	A0A0J9YXP0	unreviewed
ENSG00000235452	O95867	reviewed
ENSG00000235452	G3V1A8	unreviewed
ENSG00000277018	Q7Z4L0	reviewed
ENSG00000233076	O95865	reviewed
ENSG00000233076	Q5SSV3	unreviewed
ENSG00000233076	V9HW53	unreviewed
ENSG00000233076	Q5SRR8	unreviewed
ENSG00000274089	Q86XR5	reviewed
ENSG00000274089	A0A024R6J9	unreviewed
ENSG00000224290	O95445	reviewed
ENSG00000224290	Q5SRP5	unreviewed
ENSG00000273533	Q8N9Y4	reviewed
ENSG00000273533	G3V5K4	unreviewed
ENSG00000235360	O95873	reviewed
ENSG00000226248	O00299	reviewed
ENSG00000226248	Q5SRT3	unreviewed
ENSG00000278693	Q96Q27	reviewed
ENSG00000278693	G3V2Z2	unreviewed
ENSG00000278693	G3V484	unreviewed
ENSG00000278693	G3V4B2	unreviewed
ENSG00000278693	G3V3P8	unreviewed
ENSG00000278693	A0A024R6E7	unreviewed
ENSG00000236011	O95872	reviewed
ENSG00000236011	A0A0G2JK37	unreviewed
ENSG00000236011	A0A0G2JJ73	unreviewed
ENSG00000236011	A0A0G2JKD0	unreviewed
ENSG00000236011	A0A0G2JJ08	unreviewed
ENSG00000236011	A0A0G2JJI2	unreviewed
ENSG00000226651	O00299	reviewed
ENSG00000226651	Q5SRT3	unreviewed
ENSG00000281614	Q92835	reviewed
ENSG00000281614	H7C403	unreviewed
ENSG00000281614	H0Y5Q9	unreviewed
ENSG00000277276	Q96DC9	reviewed
ENSG00000242335	P00751	reviewed
ENSG00000273761	Q9GZR7	reviewed
ENSG00000273761	A0A087WXU8	unreviewed
ENSG00000273761	A0A1W2PRR2	unreviewed
ENSG00000273761	F5GYL3	unreviewed
ENSG00000273761	G3V529	unreviewed
ENSG00000228875	P67870	reviewed
ENSG00000228875	Q5SRQ6	unreviewed
ENSG00000228875	N0E472	unreviewed
ENSG00000228875	Q5SRQ3	unreviewed
ENSG00000228875	N0E644	unreviewed
ENSG00000228875	N0E4C7	unreviewed
ENSG00000230293	O43196	reviewed
ENSG00000230293	A0A024RCM1	unreviewed
ENSG00000230293	Q5SSR2	unreviewed
ENSG00000230293	A2ABF0	unreviewed
ENSG00000230293	A2ABF1	unreviewed
ENSG00000230293	A2ABE9	unreviewed
ENSG00000230293	H0YDS7	unreviewed
ENSG00000230293	A0A0G2JK88	unreviewed
ENSG00000230293	A0A024RCV6	unreviewed
ENSG00000266442	A0A024RCV8	unreviewed
ENSG00000230961	O43196	reviewed
ENSG00000230961	Q5SSR2	unreviewed
ENSG00000230961	A0A140T9A7	unreviewed
ENSG00000230961	A0A140T9X1	unreviewed
ENSG00000233801	P18615	reviewed
ENSG00000233801	E7ENC7	unreviewed
ENSG00000233801	A0A0A0MT02	unreviewed
ENSG00000233801	A0A0A0MSN9	unreviewed
ENSG00000233801	A2ABK4	unreviewed
ENSG00000233801	A0A0G2JI50	unreviewed
ENSG00000276880	Q96BM0	reviewed
ENSG00000276880	G3V460	unreviewed
ENSG00000276880	G3V4A1	unreviewed
ENSG00000276880	G3V248	unreviewed
ENSG00000276880	G3V349	unreviewed
ENSG00000276880	G3V585	unreviewed
ENSG00000276880	G3V2F0	unreviewed
ENSG00000276880	G3V3W3	unreviewed
ENSG00000223957	Q99519	reviewed
ENSG00000223957	Q5JQI0	unreviewed
ENSG00000223957	E9PIF4	unreviewed
ENSG00000223957	A0A0G2JKS5	unreviewed
ENSG00000275214	P40305	reviewed
ENSG00000275214	A0A5H1ZRT4	unreviewed
ENSG00000275214	A0A087WV79	unreviewed
ENSG00000275214	A0A087WZR1	unreviewed
ENSG00000275214	A0A087X174	unreviewed
ENSG00000234951	Q5SSQ6	reviewed
ENSG00000234951	A0A0G2JH42	unreviewed
ENSG00000281089	Q676U5	reviewed
ENSG00000281089	C9J8C6	unreviewed
ENSG00000281089	E7EVC7	unreviewed
ENSG00000281089	C9JK97	unreviewed
ENSG00000281089	F8WAF9	unreviewed
ENSG00000281089	C9JAY7	unreviewed
ENSG00000281089	C9J1B2	unreviewed
ENSG00000281089	A0A024R494	unreviewed
ENSG00000223757	Q9Y334	reviewed
ENSG00000241713	Q8NDX9	reviewed
ENSG00000241713	N0E641	unreviewed
ENSG00000241713	A0A140T9M8	unreviewed
ENSG00000204364	P06681	reviewed
ENSG00000204364	Q5JP69	unreviewed
ENSG00000204364	B4DQI1	unreviewed
ENSG00000204364	Q5ST52	unreviewed
ENSG00000204364	A0A0G2JL69	unreviewed
ENSG00000204364	A0A0G2JIE7	unreviewed
ENSG00000204364	A0A0G2JJM0	unreviewed
ENSG00000204364	A0A0G2JK28	unreviewed
ENSG00000224264	P26640	reviewed
ENSG00000224264	A0A0G2JJT9	unreviewed
ENSG00000276879	Q9H2X8	reviewed
ENSG00000276879	A0A0B4J270	unreviewed
ENSG00000231325	Q5SRR4	reviewed
ENSG00000266027	A0A024RCV8	unreviewed
ENSG00000278326	Q6NUP7	reviewed
ENSG00000278326	G3V516	unreviewed
ENSG00000278326	G3V422	unreviewed
ENSG00000278326	G3V431	unreviewed
ENSG00000228896	Q15477	reviewed
ENSG00000228896	F8WDE8	unreviewed
ENSG00000228896	A0A1U9X8J0	unreviewed
ENSG00000235676	O95870	reviewed
ENSG00000235676	A0A0G2JI89	unreviewed
ENSG00000235676	A0A0G2JJD3	unreviewed
ENSG00000278767	Q9UK55	reviewed
ENSG00000278767	G3V2W1	unreviewed
ENSG00000278767	A0A024R6I6	unreviewed
ENSG00000225998	Q9Y333	reviewed
ENSG00000277405	P08185	reviewed
ENSG00000277405	G3V350	unreviewed
ENSG00000277405	G3V4V7	unreviewed
ENSG00000274821	A0A0G2JPK4	unreviewed
ENSG00000274821	A0A0G2JS25	unreviewed
ENSG00000227074	Q5SSQ6	reviewed
ENSG00000227074	A0A0G2JH42	unreviewed
ENSG00000227129	Q99519	reviewed
ENSG00000227129	Q5JQI0	unreviewed
ENSG00000227129	E9PIF4	unreviewed
ENSG00000227129	A0A0G2JKS5	unreviewed
ENSG00000230048	Q9Y334	reviewed
ENSG00000276914	Q96NB1	reviewed
ENSG00000276914	I3L3N6	unreviewed
ENSG00000276914	I3L269	unreviewed
ENSG00000276914	I3L2N4	unreviewed
ENSG00000276914	I3L0K3	unreviewed
ENSG00000276914	I3L0U4	unreviewed
ENSG00000276914	I3NI25	unreviewed
ENSG00000276914	I3L4V2	unreviewed
ENSG00000277377	G3V4I7	unreviewed
ENSG00000277377	G3V544	unreviewed
ENSG00000277377	G3V387	unreviewed
ENSG00000277377	G3V5R8	unreviewed
ENSG00000277377	A0A0B4J278	unreviewed
ENSG00000277377	A0A024R6I7	unreviewed
ENSG00000277377	A0A0G2JRN3	unreviewed
ENSG00000234798	O77932	reviewed
ENSG00000234798	A0A024RCW8	unreviewed
ENSG00000096171	P26640	reviewed
ENSG00000096171	A2ABF4	unreviewed
ENSG00000096171	A0A024RCN6	unreviewed
ENSG00000240008	Q5SQ64	reviewed
ENSG00000240008	A0A1L6Z9Z3	unreviewed
ENSG00000226603	O95868	reviewed
ENSG00000226603	A0A1L6Z9X4	unreviewed
ENSG00000226603	Q8NDY2	unreviewed
ENSG00000226603	A0A1L6ZA96	unreviewed
ENSG00000226603	A0A140T9V5	unreviewed
ENSG00000229077	Q53GD3	reviewed
ENSG00000229077	A0A0G2JL76	unreviewed
ENSG00000206409	O95445	reviewed
ENSG00000206409	Q5SRP5	unreviewed
ENSG00000204359	A0A0G2JH38	unreviewed
ENSG00000224708	A0A0B4J1T7	unreviewed
ENSG00000224708	A2ABS3	unreviewed
ENSG00000224708	A2ABS4	unreviewed
ENSG00000236250	P49842	reviewed
ENSG00000236250	B7ZLI8	unreviewed
ENSG00000278183	P33527	reviewed
ENSG00000278183	A0A0A0MS99	unreviewed
ENSG00000230060	O95866	reviewed
ENSG00000230060	B0V023	unreviewed
ENSG00000203623	O95873	reviewed
ENSG00000231502	Q9Y333	reviewed
ENSG00000206408	O95872	reviewed
ENSG00000206408	A0A0G2JK37	unreviewed
ENSG00000206408	A0A0G2JJ73	unreviewed
ENSG00000206408	A0A0G2JKD0	unreviewed
ENSG00000206408	A0A0G2JJ08	unreviewed
ENSG00000206408	A0A0G2JJI2	unreviewed
ENSG00000238134	Q96KQ7	reviewed
ENSG00000238134	A0A0G2JK64	unreviewed
ENSG00000238134	A0A0G2JIS2	unreviewed
ENSG00000238134	A0A0G2JIR1	unreviewed
ENSG00000234258	P34931	reviewed
ENSG00000236221	A0A140T956	unreviewed
ENSG00000234475	P0DMV8	reviewed
ENSG00000234475	V9GZ37	unreviewed
ENSG00000234475	A8K5I0	unreviewed
ENSG00000231555	P0DMV9	reviewed
ENSG00000231555	A8K5I0	unreviewed
ENSG00000233312	P0C0L5	reviewed
ENSG00000233312	A0A0G2JL54	unreviewed
ENSG00000229488	Q99946	reviewed
ENSG00000229488	A2ABC7	unreviewed
ENSG00000229300	A0A024RCN7	unreviewed
ENSG00000236183	O95867	reviewed
ENSG00000236183	G3V1A8	unreviewed
ENSG00000226634	O95865	reviewed
ENSG00000226634	Q5SSV3	unreviewed
ENSG00000226634	V9HW53	unreviewed
ENSG00000226634	Q5SRR8	unreviewed
ENSG00000168452	Q9UMR5	reviewed
ENSG00000168452	A0A0G2JHB6	unreviewed
ENSG00000168452	A0A024RCQ8	unreviewed
ENSG00000168452	A0A0G2JID8	unreviewed
ENSG00000168452	A0A0G2JK02	unreviewed
ENSG00000168452	A0A0G2JI52	unreviewed
ENSG00000206406	P67870	reviewed
ENSG00000206406	Q5SRQ6	unreviewed
ENSG00000206406	Q5SRQ3	unreviewed
ENSG00000206406	A0A0G2JM12	unreviewed
ENSG00000206406	A0A0G2JM58	unreviewed
ENSG00000206406	N0E4C7	unreviewed
ENSG00000281857	P10523	reviewed
ENSG00000281857	F8WCN5	unreviewed
ENSG00000281857	E7ESX4	unreviewed
ENSG00000281857	C9JSX4	unreviewed
ENSG00000275331	O95255	reviewed
ENSG00000275331	I3L1Z6	unreviewed
ENSG00000275331	A0A0G2JMG3	unreviewed
ENSG00000275331	A0A1W2PPQ8	unreviewed
ENSG00000275331	A0A0J9YVW5	unreviewed
ENSG00000234343	Q99519	reviewed
ENSG00000234343	Q5JQI0	unreviewed
ENSG00000234343	E9PIF4	unreviewed
ENSG00000234343	A0A0G2JKS5	unreviewed
ENSG00000230685	O00299	reviewed
ENSG00000230685	Q5SRT3	unreviewed
ENSG00000280873	Q16760	reviewed
ENSG00000280873	H7C0L1	unreviewed
ENSG00000280873	A0A024R495	unreviewed
ENSG00000280873	C9JY42	unreviewed
ENSG00000228263	Q53GD3	reviewed
ENSG00000228454	P0C0L5	reviewed
ENSG00000228454	A0A0G2JL54	unreviewed
ENSG00000226560	P06681	reviewed
ENSG00000226560	Q5JP69	unreviewed
ENSG00000226560	B4DQI1	unreviewed
ENSG00000226560	Q5ST52	unreviewed
ENSG00000226560	A0A0G2JL69	unreviewed
ENSG00000226560	A2ABG0	unreviewed
ENSG00000226560	A0A0G2JIE7	unreviewed
ENSG00000226560	A0A0G2JJ82	unreviewed
ENSG00000226560	A0A0G2JJM0	unreviewed
ENSG00000226560	A0A0G2JK28	unreviewed
ENSG00000239285	Q8NDX9	reviewed
ENSG00000239285	A0A140T8X3	unreviewed
ENSG00000227333	Q96KQ7	reviewed
ENSG00000227333	A2ABF9	unreviewed
ENSG00000227333	A2ABF8	unreviewed
ENSG00000227333	A0A024RCN9	unreviewed
ENSG00000235222	O43196	reviewed
ENSG00000235222	A0A024RCM1	unreviewed
ENSG00000235222	Q5SSR2	unreviewed
ENSG00000235222	A2ABF0	unreviewed
ENSG00000235222	A2ABF1	unreviewed
ENSG00000235222	A2ABE9	unreviewed
ENSG00000235222	H0YDS7	unreviewed
ENSG00000235222	A0A0G2JK88	unreviewed
ENSG00000235222	A0A024RCV6	unreviewed
ENSG00000278087	P69849	reviewed
ENSG00000278087	I3L0Q6	unreviewed
ENSG00000278087	I3L516	unreviewed
ENSG00000278087	J3KN36	unreviewed
ENSG00000206404	Q5SRR4	reviewed
ENSG00000243897	Q99944	reviewed
ENSG00000243897	Q5JP22	unreviewed
ENSG00000206403	O95870	reviewed
ENSG00000206403	A0A0G2JI89	unreviewed
ENSG00000227642	Q99943	reviewed
ENSG00000227642	A0A024RCV5	unreviewed
ENSG00000274870	Q8NH00	reviewed
ENSG00000278689	Q8NHC8	reviewed
ENSG00000275244	O43869	reviewed
ENSG00000275244	A0A126GVY3	unreviewed
ENSG00000281395	P0C7T2	reviewed
ENSG00000276821	Q6IF00	reviewed
ENSG00000198457	P08686	reviewed
ENSG00000198457	K9LHU1	unreviewed
ENSG00000198457	A0A0G2JJF2	unreviewed
ENSG00000278377	Q8NH03	reviewed
ENSG00000278377	A0A126GVW5	unreviewed
ENSG00000273827	Q6IEZ7	reviewed
ENSG00000234196	Q9Y330	reviewed
ENSG00000243570	P00751	reviewed
ENSG00000243804	Q5SQ64	reviewed
ENSG00000206402	O95868	reviewed
ENSG00000206402	A0A1L6Z9X4	unreviewed
ENSG00000206402	Q8NDY2	unreviewed
ENSG00000206402	A0A140T8Z4	unreviewed
ENSG00000206402	A0A140T8X6	unreviewed
ENSG00000254405	A0A024RCV8	unreviewed
ENSG00000206401	A0A0B4J1T7	unreviewed
ENSG00000206401	A2ABS3	unreviewed
ENSG00000206401	A2ABS4	unreviewed
ENSG00000236236	P22105	reviewed
ENSG00000231543	P06681	reviewed
ENSG00000231543	Q5JP69	unreviewed
ENSG00000231543	B4DQI1	unreviewed
ENSG00000231543	Q5ST52	unreviewed
ENSG00000231543	A0A0G2JL69	unreviewed
ENSG00000231543	A2ABG0	unreviewed
