ensembl_gene_id	uniprot_gn_id	N.gly	O.gly	signal.peptide
ENSG00000101266	E7EU96	NA	NA	FALSE
ENSG00000101266	A0A2R8Y797	NA	NA	FALSE
ENSG00000101266	A0A2R8YCC9	NA	NA	FALSE
ENSG00000101266	V9GY80	NA	NA	FALSE
ENSG00000101266	A0A2R8Y7T1	NA	NA	FALSE
ENSG00000101266	A0A2R8YDP2	NA	NA	FALSE
ENSG00000101266	A0A2R8Y4H0	NA	NA	FALSE
ENSG00000101266	A0A2R8Y4D6	NA	NA	FALSE
ENSG00000101266	A0A087WY74	NA	NA	FALSE
ENSG00000101266	A0A2R8Y5A0	NA	NA	FALSE
ENSG00000101266	A0A2R8YEW1	NA	NA	FALSE
ENSG00000101266	A0A2R8Y3W6	NA	NA	FALSE
ENSG00000101266	V9GYA2	NA	NA	FALSE
ENSG00000101266	A0A2R8YD58	NA	NA	FALSE
ENSG00000101266	A0A2R8YEL7	NA	NA	FALSE
ENSG00000101266	A0A2R8YF47	NA	NA	FALSE
ENSG00000176194	O60543	NA	NA	FALSE
ENSG00000176194	E5RJ03	NA	NA	FALSE
ENSG00000176014	Q9BUF5	NA	NA	FALSE
ENSG00000176014	K7EN98	NA	NA	FALSE
ENSG00000176014	K7ESM5	NA	NA	FALSE
ENSG00000176014	K7ES63	NA	NA	FALSE
ENSG00000176014	K7EPE5	NA	NA	FALSE
ENSG00000176014	K7ERA8	NA	NA	FALSE
ENSG00000176014	K7EL29	NA	NA	FALSE
ENSG00000176014	K7EJZ4	NA	NA	FALSE
ENSG00000176014	K7EQT3	NA	NA	FALSE
ENSG00000176014	K7ESQ3	NA	NA	FALSE
ENSG00000176014	K7EJ64	NA	NA	FALSE
ENSG00000184436	Q9BT49	NA	NA	FALSE
ENSG00000099957	O15547	3	0	FALSE
ENSG00000099957	H7C2V4	NA	NA	FALSE
ENSG00000099957	E7ES48	NA	NA	FALSE
ENSG00000099957	H7C266	NA	NA	FALSE
ENSG00000141385	Q9Y4W6	NA	NA	FALSE
ENSG00000141391	Q96N28	NA	NA	FALSE
ENSG00000141391	K7ENN4	NA	NA	FALSE
ENSG00000141391	K7EPM9	NA	NA	FALSE
ENSG00000141391	K7ELB4	NA	NA	FALSE
ENSG00000141391	K7EQM5	NA	NA	FALSE
ENSG00000141391	K7EP78	NA	NA	FALSE
ENSG00000099960	O43246	5	0	FALSE
ENSG00000099960	C9JM63	NA	NA	FALSE
ENSG00000187905	Q6ZQY2	NA	NA	FALSE
ENSG00000134278	Q08AE8	NA	NA	FALSE
ENSG00000134278	K7EQR2	NA	NA	FALSE
ENSG00000134278	J3KNG6	NA	NA	FALSE
ENSG00000134278	K7ENV1	NA	NA	FALSE
ENSG00000134278	C9JYR7	NA	NA	FALSE
ENSG00000133475	B5MCK8	NA	NA	FALSE
ENSG00000274600	A6NNM3	NA	NA	FALSE
ENSG00000169635	Q96JB3	NA	NA	FALSE
ENSG00000206140	A6NGB0	NA	NA	FALSE
ENSG00000206140	A0A024QYW1	NA	NA	FALSE
ENSG00000206140	A0A0D9SEH3	NA	NA	FALSE
ENSG00000206140	A0A1B0GV61	NA	NA	FALSE
ENSG00000206140	A0A1B0GTE4	NA	NA	FALSE
ENSG00000128789	Q969U7	NA	NA	FALSE
ENSG00000128789	K7ER45	NA	NA	FALSE
ENSG00000128789	V9GZ55	NA	NA	FALSE
ENSG00000128789	K7ENR6	NA	NA	FALSE
ENSG00000183246	A6NJZ7	NA	NA	FALSE
ENSG00000185651	P68036	NA	NA	FALSE
ENSG00000185651	A0A024R1A4	NA	NA	FALSE
ENSG00000101624	Q8TAP6	NA	NA	FALSE
ENSG00000101624	K7EII2	NA	NA	FALSE
ENSG00000101624	B4DP81	NA	NA	FALSE
ENSG00000101624	K7EP44	NA	NA	FALSE
ENSG00000101624	K7EIV8	NA	NA	FALSE
ENSG00000161179	A8MPS7	NA	NA	FALSE
ENSG00000161179	A0A024R187	NA	NA	FALSE
ENSG00000161180	Q8IYX3	NA	NA	FALSE
ENSG00000161180	C9JW89	NA	NA	FALSE
ENSG00000128228	Q9HCN8	NA	NA	TRUE
ENSG00000100023	Q13356	NA	NA	FALSE
ENSG00000100023	A0A024R1C1	NA	NA	FALSE
ENSG00000100023	C9JDF0	NA	NA	FALSE
ENSG00000100023	F8WC56	NA	NA	FALSE
ENSG00000125878	Q12870	NA	NA	FALSE
ENSG00000271303	Q9BYN0	NA	NA	FALSE
ENSG00000215397	Q9NQ03	NA	NA	FALSE
ENSG00000175354	P17706	NA	NA	FALSE
ENSG00000175354	D3DUJ3	NA	NA	FALSE
ENSG00000175354	K7ERU1	NA	NA	FALSE
ENSG00000175354	A8K3N4	NA	NA	FALSE
ENSG00000175354	K7ELS9	NA	NA	FALSE
ENSG00000175354	K7EQG9	NA	NA	FALSE
ENSG00000175354	K7ER87	NA	NA	FALSE
ENSG00000175354	A0A2R8YD79	NA	NA	FALSE
ENSG00000101276	Q9NQ40	2	0	FALSE
ENSG00000125898	Q9BQ89	NA	NA	FALSE
ENSG00000101280	Q9Y264	9	0	TRUE
ENSG00000101282	Q2I0M5	1	0	TRUE
ENSG00000125818	Q92530	NA	NA	FALSE
ENSG00000125818	Q5QPM7	NA	NA	FALSE
ENSG00000125818	Q5QPM9	NA	NA	FALSE
ENSG00000125818	F5H4Z3	NA	NA	FALSE
ENSG00000125895	Q9NUR3	NA	NA	FALSE
ENSG00000125895	Q5QPM3	NA	NA	FALSE
ENSG00000215595	A1L168	NA	NA	FALSE
ENSG00000244588	Q9H4I0	NA	NA	FALSE
ENSG00000244588	A0A140T8W2	NA	NA	FALSE
ENSG00000100027	O60688	NA	NA	FALSE
ENSG00000100027	B5MCX2	NA	NA	FALSE
ENSG00000100030	P28482	NA	NA	FALSE
ENSG00000100030	Q1HBJ4	NA	NA	FALSE
ENSG00000085415	Q96EE3	NA	NA	FALSE
ENSG00000085415	K7EPZ5	NA	NA	FALSE
ENSG00000085415	K7ENI5	NA	NA	FALSE
ENSG00000085415	K7ELV2	NA	NA	FALSE
ENSG00000085415	K7EP88	NA	NA	FALSE
ENSG00000101298	O15079	NA	NA	FALSE
ENSG00000101298	A0A3B3IRY9	NA	NA	FALSE
ENSG00000125775	Q9H190	NA	NA	FALSE
ENSG00000100034	P49593	NA	NA	FALSE
ENSG00000100034	B5MCT7	NA	NA	FALSE
ENSG00000100034	A8MX49	NA	NA	FALSE
ENSG00000100034	C9J2F3	NA	NA	FALSE
ENSG00000100034	C9JL74	NA	NA	FALSE
ENSG00000101639	Q8TEP8	NA	NA	FALSE
ENSG00000101639	K7ELX0	NA	NA	FALSE
ENSG00000101639	K7EQZ8	NA	NA	FALSE
ENSG00000101639	A0A0A0MR42	NA	NA	FALSE
ENSG00000101639	H0Y966	NA	NA	FALSE
ENSG00000101639	C9JT09	NA	NA	FALSE
ENSG00000101639	V9GYM2	NA	NA	FALSE
ENSG00000088832	P62942	NA	NA	FALSE
ENSG00000088832	Q1JUQ3	NA	NA	FALSE
ENSG00000088832	Q1JUQ5	NA	NA	FALSE
ENSG00000088832	A0A087WTS4	NA	NA	FALSE
ENSG00000088832	A0A087WZM5	NA	NA	FALSE
ENSG00000088832	Q1JUQ4	NA	NA	FALSE
ENSG00000100038	O95985	NA	NA	FALSE
ENSG00000100038	F2Z2A5	NA	NA	FALSE
ENSG00000100038	A0A024R1C2	NA	NA	FALSE
ENSG00000100038	C9JT00	NA	NA	FALSE
ENSG00000100038	C9JHR0	NA	NA	FALSE
ENSG00000100038	C9JTQ7	NA	NA	FALSE
ENSG00000100038	C9JKE2	NA	NA	FALSE
ENSG00000100038	C9J9X4	NA	NA	FALSE
ENSG00000100038	C9JEQ1	NA	NA	FALSE
ENSG00000100038	H7C4B0	NA	NA	FALSE
ENSG00000100038	C9JEI7	NA	NA	FALSE
ENSG00000088833	Q9UNZ2	NA	NA	FALSE
ENSG00000088833	G3V4V8	NA	NA	FALSE
ENSG00000088833	R4GMY2	NA	NA	FALSE
ENSG00000088833	R4GNE6	NA	NA	FALSE
ENSG00000088833	F2Z2K0	NA	NA	FALSE
ENSG00000196209	Q5JXA9	3	0	TRUE
ENSG00000196209	F2Z2Y9	NA	NA	TRUE
ENSG00000196209	V9GYW8	NA	NA	TRUE
ENSG00000211637	A0A075B6H9	NA	NA	TRUE
ENSG00000125900	Q9H106	1	0	TRUE
ENSG00000125900	Q5TFQ5	NA	NA	TRUE
ENSG00000211642	A0A075B6I4	NA	NA	TRUE
ENSG00000211642	A0A1W2PQ80	NA	NA	TRUE
ENSG00000211638	A0A075B6I0	NA	NA	TRUE
ENSG00000211639	A0A075B6I1	NA	NA	TRUE
ENSG00000101307	O00241	3	0	TRUE
ENSG00000101307	Q5TFQ8	3	0	TRUE
ENSG00000101307	H3BU43	NA	NA	FALSE
ENSG00000101307	H3BTT9	NA	NA	FALSE
ENSG00000101307	H3BQ21	NA	NA	FALSE
ENSG00000101307	H3BUW0	NA	NA	FALSE
ENSG00000101307	H3BRP9	NA	NA	TRUE
ENSG00000101307	H9KV29	NA	NA	TRUE
ENSG00000211640	P01721	NA	NA	TRUE
ENSG00000211641	A0A075B6I3	NA	NA	TRUE
ENSG00000169575	P12018	NA	NA	TRUE
ENSG00000169575	F8W8C9	NA	NA	FALSE
ENSG00000211643	A0A0A0MRZ9	NA	NA	TRUE
ENSG00000211644	P01701	NA	NA	TRUE
ENSG00000211645	A0A075B6I6	NA	NA	TRUE
ENSG00000223350	A0A0B4J1Y8	NA	NA	TRUE
ENSG00000211647	A0A075B6I7	NA	NA	TRUE
ENSG00000211648	P01700	NA	NA	TRUE
ENSG00000211649	A0A075B6I9	NA	NA	TRUE
ENSG00000211650	A0A087WSX0	NA	NA	TRUE
ENSG00000211651	P01699	NA	NA	TRUE
ENSG00000211652	P04211	NA	NA	TRUE
ENSG00000089012	Q9P1W8	4	0	TRUE
ENSG00000211653	P01703	NA	NA	TRUE
ENSG00000211654	A0A075B6J1	NA	NA	TRUE
ENSG00000211655	A0A0B4J1U3	NA	NA	TRUE
ENSG00000275004	A0A0D9SEJ8	NA	NA	FALSE
ENSG00000168675	O15165	NA	NA	FALSE
ENSG00000168675	K7EMG1	NA	NA	FALSE
ENSG00000185686	P78395	NA	NA	FALSE
ENSG00000185686	E7EMH2	NA	NA	FALSE
ENSG00000185686	A0A024R1E6	NA	NA	FALSE
ENSG00000185686	E7EW99	NA	NA	FALSE
ENSG00000185686	B5MD04	NA	NA	FALSE
ENSG00000185686	B5MCY4	NA	NA	FALSE
ENSG00000185686	F8WF80	NA	NA	FALSE
ENSG00000198053	P78324	4	0	TRUE
ENSG00000101327	P01213	NA	NA	TRUE
ENSG00000101327	A0A494C0B1	NA	NA	TRUE
ENSG00000101327	A0A494C197	NA	NA	TRUE
ENSG00000101327	A0A494C1J4	NA	NA	TRUE
ENSG00000101327	A0A494C0X3	NA	NA	TRUE
ENSG00000101327	A0A494C0B3	NA	NA	TRUE
ENSG00000101327	A0A494C0Y8	NA	NA	FALSE
ENSG00000101327	A0A494C1E3	NA	NA	TRUE
ENSG00000101327	A0A494C1U2	NA	NA	TRUE
ENSG00000177150	Q96ND0	NA	NA	FALSE
ENSG00000177150	K7ERQ2	NA	NA	FALSE
ENSG00000177150	K7EK00	NA	NA	FALSE
ENSG00000177150	K7EPG9	NA	NA	FALSE
ENSG00000211656	A0A075B6J2	NA	NA	TRUE
ENSG00000125834	Q8TDR2	NA	NA	FALSE
ENSG00000125834	A0A0C4DGC9	NA	NA	FALSE
ENSG00000211657	A0A0A0MS00	1	0	TRUE
ENSG00000125780	Q08188	NA	NA	FALSE
ENSG00000166948	O95932	NA	NA	FALSE
ENSG00000100121	Q14390	NA	NA	FALSE
ENSG00000100121	A0A0C4DG87	NA	NA	FALSE
ENSG00000100121	A0A494C112	NA	NA	FALSE
ENSG00000100121	A0A494C1J8	NA	NA	FALSE
ENSG00000100121	A0A494C0N1	NA	NA	FALSE
ENSG00000100121	A0A494C1E1	NA	NA	FALSE
ENSG00000101654	O43148	NA	NA	FALSE
ENSG00000101654	K7EPP5	NA	NA	FALSE
ENSG00000101654	K7EP06	NA	NA	FALSE
ENSG00000125835	P14678	NA	NA	FALSE
ENSG00000125835	Q66K91	NA	NA	FALSE
ENSG00000125835	S4R3P3	NA	NA	FALSE
ENSG00000211658	P01718	NA	NA	TRUE
ENSG00000211659	P01717	NA	NA	TRUE
ENSG00000211660	P01705	NA	NA	TRUE
ENSG00000211661	A0A075B6J6	1	0	TRUE
ENSG00000211662	P80748	NA	NA	TRUE
ENSG00000211663	P01714	NA	NA	TRUE
ENSG00000211664	A0A075B6J9	NA	NA	TRUE
ENSG00000211665	A0A075B6K0	NA	NA	TRUE
ENSG00000211666	P01704	NA	NA	TRUE
ENSG00000211667	A0A075B6K2	NA	NA	TRUE
ENSG00000088876	Q6P1L6	NA	NA	FALSE
ENSG00000088876	A0A087WZQ2	NA	NA	FALSE
ENSG00000088876	A0A0A0MT63	NA	NA	FALSE
ENSG00000088876	A0A0A0MSR0	NA	NA	FALSE
ENSG00000211668	P01706	NA	NA	TRUE
ENSG00000211669	A0A075B6K4	NA	NA	TRUE
ENSG00000176136	P33032	4	0	FALSE
ENSG00000211670	A0A075B6K5	NA	NA	TRUE
ENSG00000278196	P01709	NA	NA	TRUE
ENSG00000185231	Q01718	2	0	FALSE
ENSG00000185231	R4GMM0	NA	NA	FALSE
ENSG00000211672	A0A075B6K6	NA	NA	TRUE
ENSG00000211673	P01715	NA	NA	TRUE
ENSG00000254709	B9A064	NA	NA	TRUE
ENSG00000254709	A0A0B4J231	NA	NA	FALSE
ENSG00000175322	Q8TB69	NA	NA	FALSE
ENSG00000175322	K7EJG2	NA	NA	FALSE
ENSG00000175322	K7ERG6	NA	NA	FALSE
ENSG00000149488	Q8TDI7	NA	NA	FALSE
ENSG00000211674	A0A0A0MT76	NA	NA	FALSE
ENSG00000211676	A0A0A0MT82	NA	NA	FALSE
ENSG00000211678	A0A0A0MT99	NA	NA	FALSE
ENSG00000211681	A0A0A0MT86	NA	NA	FALSE
ENSG00000211682	A0A0A0MT93	NA	NA	FALSE
ENSG00000101361	O00567	NA	NA	FALSE
ENSG00000101361	Q5JXT2	NA	NA	FALSE
ENSG00000101361	A0A494C128	NA	NA	FALSE
ENSG00000100218	Q9UHP6	NA	NA	FALSE
ENSG00000100218	H7C3W6	NA	NA	FALSE
ENSG00000100218	B5MCI8	NA	NA	FALSE
ENSG00000100218	H7BZU8	NA	NA	FALSE
ENSG00000128266	P19086	NA	NA	FALSE
ENSG00000100228	O95755	NA	NA	FALSE
ENSG00000183206	B2RU33	NA	NA	FALSE
ENSG00000183206	A0A087WXQ7	NA	NA	FALSE
ENSG00000183206	D7UEQ8	NA	NA	FALSE
ENSG00000186716	P11274	NA	NA	FALSE
ENSG00000186716	H0Y554	NA	NA	FALSE
ENSG00000180777	Q9BXX2	NA	NA	FALSE
ENSG00000180777	A0A590UK20	NA	NA	FALSE
ENSG00000101365	O43837	NA	NA	FALSE
ENSG00000101365	A0A087WZN1	NA	NA	FALSE
ENSG00000101365	A0A087X2E5	NA	NA	FALSE
ENSG00000067900	Q13464	NA	NA	FALSE
ENSG00000067900	J3KRH6	NA	NA	FALSE
ENSG00000067900	A0A0U1RQV4	NA	NA	FALSE
ENSG00000088881	Q9BQW3	NA	NA	FALSE
ENSG00000088881	A0A0A0MSW2	NA	NA	FALSE
ENSG00000088881	E9PEI2	NA	NA	FALSE
ENSG00000088882	Q96SM3	6	0	TRUE
ENSG00000128322	P15814	NA	NA	TRUE
ENSG00000128322	C9JEE0	NA	NA	FALSE
ENSG00000258713	Q9NUB4	NA	NA	FALSE
ENSG00000141449	Q9C091	NA	NA	FALSE
ENSG00000141449	J3QR03	NA	NA	FALSE
ENSG00000198326	Q8WW34	NA	NA	FALSE
ENSG00000189269	Q6PGQ1	NA	NA	FALSE
ENSG00000132635	Q9H1Q7	NA	NA	FALSE
ENSG00000132635	X6RC47	NA	NA	FALSE
ENSG00000132635	X6RFT7	NA	NA	FALSE
ENSG00000141446	Q5FWF5	NA	NA	FALSE
ENSG00000141446	A0A024RC19	NA	NA	FALSE
ENSG00000141446	A0A0C4DH04	NA	NA	FALSE
ENSG00000215305	Q9H269	NA	NA	FALSE
ENSG00000215305	Q5JUA9	NA	NA	FALSE
ENSG00000215305	Q5JUB0	NA	NA	FALSE
ENSG00000159496	Q8IZJ4	NA	NA	FALSE
ENSG00000159496	E7EPT8	NA	NA	TRUE
ENSG00000159496	A0A087WWL2	NA	NA	FALSE
ENSG00000159496	B5MCW5	NA	NA	FALSE
ENSG00000159496	A0A087X1Z6	NA	NA	FALSE
ENSG00000159496	E9PH21	NA	NA	TRUE
ENSG00000167088	P62314	NA	NA	FALSE
ENSG00000167088	J3QLR7	NA	NA	FALSE
ENSG00000167088	J3QLI9	NA	NA	FALSE
ENSG00000158201	Q8WU67	NA	NA	FALSE
ENSG00000158201	J3KSP1	NA	NA	FALSE
ENSG00000158201	J3KTE1	NA	NA	FALSE
ENSG00000101752	Q86YT6	NA	NA	FALSE
ENSG00000187792	Q9UC06	NA	NA	FALSE
ENSG00000128218	Q9UKI3	NA	NA	TRUE
ENSG00000128218	A8MX21	NA	NA	TRUE
ENSG00000169314	Q8WYQ4	NA	NA	FALSE
ENSG00000169314	F8W7S3	NA	NA	FALSE
ENSG00000250479	Q8WYQ3	NA	NA	FALSE
ENSG00000250479	B5MBW9	NA	NA	FALSE
ENSG00000250479	E5RGN4	NA	NA	FALSE
ENSG00000250479	E5RH03	NA	NA	FALSE
ENSG00000132670	P18433	7	0	TRUE
ENSG00000132670	Q5JWG0	NA	NA	TRUE
ENSG00000132670	Q5JWG2	NA	NA	TRUE
ENSG00000132670	Q5JWG3	NA	NA	TRUE
ENSG00000099953	P24347	NA	NA	TRUE
ENSG00000099953	E9PED7	NA	NA	TRUE
ENSG00000099953	F8WDI7	NA	NA	TRUE
ENSG00000141448	Q92908	NA	NA	FALSE
ENSG00000212710	Q9HC47	NA	NA	FALSE
ENSG00000212710	Q96RT6	NA	NA	FALSE
ENSG00000099956	Q12824	NA	NA	FALSE
ENSG00000099956	G5E975	NA	NA	FALSE
ENSG00000099956	A0A0G2JRV3	NA	NA	FALSE
ENSG00000099956	B5MCL5	NA	NA	FALSE
ENSG00000099956	C9JTA6	NA	NA	FALSE
ENSG00000099956	A0A2R8Y5Z2	NA	NA	FALSE
ENSG00000099956	A0A2R8YEE8	NA	NA	FALSE
ENSG00000099956	A0A2R8Y5N5	NA	NA	FALSE
ENSG00000099956	A0A2R8YDN6	NA	NA	FALSE
ENSG00000101773	Q99708	NA	NA	FALSE
ENSG00000101773	A0A024RC34	NA	NA	FALSE
ENSG00000101773	J3QRM0	NA	NA	FALSE
ENSG00000101773	J3QLH2	NA	NA	FALSE
ENSG00000101773	J3QSH7	NA	NA	FALSE
ENSG00000101773	J3KSA4	NA	NA	FALSE
ENSG00000101773	J3QL93	NA	NA	FALSE
ENSG00000101773	I6L8A6	NA	NA	FALSE
ENSG00000101773	J3QLW6	NA	NA	FALSE
ENSG00000101773	F6Q6H0	NA	NA	FALSE
ENSG00000125787	O43555	NA	NA	TRUE
ENSG00000125901	Q9BYN8	NA	NA	FALSE
ENSG00000101405	P01178	NA	NA	TRUE
ENSG00000101405	X5D7M6	NA	NA	TRUE
ENSG00000101200	P01185	1	0	TRUE
ENSG00000101200	X5DQP6	NA	NA	TRUE
ENSG00000185019	O94941	NA	NA	FALSE
ENSG00000185019	A2A2Q6	NA	NA	FALSE
ENSG00000215251	Q7L8L6	NA	NA	FALSE
ENSG00000088899	O60299	NA	NA	FALSE
ENSG00000099958	Q96Q80	NA	NA	FALSE
ENSG00000099958	E7EVA4	NA	NA	FALSE
ENSG00000198171	Q96HY6	NA	NA	TRUE
ENSG00000198171	A0A0A0MRX2	NA	NA	FALSE
ENSG00000125877	Q9BY32	NA	NA	FALSE
ENSG00000125877	A0A0S2Z3W7	NA	NA	FALSE
ENSG00000125877	A0A0S2Z423	NA	NA	FALSE
ENSG00000134508	Q8TDN4	NA	NA	FALSE
ENSG00000134508	A0A024RC20	NA	NA	FALSE
ENSG00000134508	A7K6Y5	NA	NA	FALSE
ENSG00000134508	J3QRY5	NA	NA	FALSE
ENSG00000133460	Q9BYW1	1	0	FALSE
ENSG00000133460	F8WFA8	NA	NA	FALSE
ENSG00000133460	F8WBK0	NA	NA	FALSE
ENSG00000133460	F8WCV3	NA	NA	FALSE
ENSG00000133460	F8WBG9	NA	NA	FALSE
ENSG00000133460	A0A087X018	NA	NA	FALSE
ENSG00000133460	F8WB79	NA	NA	FALSE
ENSG00000133460	B5MCM7	NA	NA	FALSE
ENSG00000133460	B5MCM1	NA	NA	FALSE
ENSG00000134490	Q24JQ0	NA	NA	FALSE
ENSG00000134490	H0YDH1	NA	NA	FALSE
ENSG00000134490	F5GXY7	NA	NA	FALSE
ENSG00000134490	J3QRE6	NA	NA	FALSE
ENSG00000134490	E9PLG4	NA	NA	TRUE
ENSG00000134490	J3QR22	NA	NA	FALSE
ENSG00000134490	E9PJC2	NA	NA	FALSE
ENSG00000134490	J3QL29	NA	NA	FALSE
ENSG00000088836	Q8NBS3	2	0	FALSE
ENSG00000088836	V9GYK6	NA	NA	FALSE
ENSG00000088836	A0A2R8YFD9	NA	NA	FALSE
ENSG00000088836	A0A2R8Y4A6	NA	NA	FALSE
ENSG00000088836	A0A2R8Y7S1	NA	NA	FALSE
ENSG00000088836	V9GXZ2	NA	NA	FALSE
ENSG00000088836	A0A2R8Y6X5	NA	NA	FALSE
ENSG00000088854	Q5TEA3	NA	NA	FALSE
ENSG00000101782	O14730	NA	NA	FALSE
ENSG00000101782	B4E1Q4	NA	NA	FALSE
ENSG00000101782	B0YJ89	NA	NA	FALSE
ENSG00000101782	J3QLP4	NA	NA	FALSE
ENSG00000088812	O75882	26	0	TRUE
ENSG00000141452	Q96DM3	NA	NA	FALSE
ENSG00000141452	A0A087WZD4	NA	NA	FALSE
ENSG00000141452	K7EQJ3	NA	NA	FALSE
ENSG00000141452	K7EIS6	NA	NA	FALSE
ENSG00000141452	K7ENL9	NA	NA	FALSE
ENSG00000141452	K7EL80	NA	NA	FALSE
ENSG00000141452	K7EQ65	NA	NA	FALSE
ENSG00000125861	Q9GZZ7	1	0	TRUE
ENSG00000149451	Q9BZ11	5	0	TRUE
ENSG00000149451	Q08AM3	NA	NA	TRUE
ENSG00000149451	A2A2L3	NA	NA	TRUE
ENSG00000149451	Q08AM2	NA	NA	TRUE
ENSG00000240972	P14174	NA	NA	FALSE
ENSG00000240972	I4AY87	NA	NA	FALSE
ENSG00000133433	P0CG30	NA	NA	FALSE
ENSG00000133433	G9J6Q5	NA	NA	FALSE
ENSG00000133433	Q6ICJ4	NA	NA	FALSE
ENSG00000141458	O15118	19	0	TRUE
ENSG00000141458	K7EIH7	NA	NA	FALSE
ENSG00000099974	A6NHG4	NA	NA	FALSE
ENSG00000099974	A0A0F7RPW6	NA	NA	FALSE
ENSG00000099977	P30046	NA	NA	FALSE
ENSG00000099977	B5MC82	NA	NA	FALSE
ENSG00000099977	Q53Y51	NA	NA	FALSE
ENSG00000285762	J3KQ18	NA	NA	TRUE
ENSG00000099984	A0A087WY67	NA	NA	FALSE
ENSG00000276950	A0A1W2PR19	NA	NA	FALSE
ENSG00000276950	A0A1W2PP95	NA	NA	FALSE
ENSG00000276950	A0A1W2PRF8	NA	NA	FALSE
ENSG00000154065	Q8N6D5	NA	NA	FALSE
ENSG00000154065	K7EL63	NA	NA	FALSE
ENSG00000154065	V9GYT2	NA	NA	FALSE
ENSG00000088827	Q9BZZ2	14	0	TRUE
ENSG00000099991	Q9Y6J0	NA	NA	FALSE
ENSG00000099991	B5MEB3	NA	NA	FALSE
ENSG00000099991	A0A024R1E5	NA	NA	FALSE
ENSG00000099991	A0A087WWW8	NA	NA	FALSE
ENSG00000099991	C9JT60	NA	NA	FALSE
ENSG00000099991	C9J068	NA	NA	FALSE
ENSG00000132622	Q96MM6	NA	NA	FALSE
ENSG00000132622	Q5JX83	NA	NA	FALSE
ENSG00000053747	A0A0A0MTS5	NA	NA	TRUE
ENSG00000053747	A0A0A6YYF2	NA	NA	TRUE
ENSG00000053747	A0A0A0MSA0	NA	NA	TRUE
ENSG00000053747	A0A075B783	NA	NA	TRUE
ENSG00000053747	A0A3B3ITG1	NA	NA	FALSE
ENSG00000053747	K7EPP3	NA	NA	FALSE
ENSG00000101220	Q9GZN8	NA	NA	FALSE
ENSG00000101222	Q9Y4P9	NA	NA	FALSE
ENSG00000099994	Q9UGT4	3	0	TRUE
ENSG00000099994	A0A140VJW3	NA	NA	TRUE
ENSG00000125817	P07199	NA	NA	FALSE
ENSG00000099998	P36269	6	0	FALSE
ENSG00000099998	C9JU68	NA	NA	FALSE
ENSG00000101224	P30305	NA	NA	FALSE
ENSG00000101224	B4DIG0	NA	NA	FALSE
ENSG00000101224	G8JLH2	NA	NA	FALSE
ENSG00000100014	C9J8U1	NA	NA	FALSE
ENSG00000100014	A0A494C1J1	NA	NA	FALSE
ENSG00000100014	C9JLY8	NA	NA	FALSE
ENSG00000125843	Q9NUS5	NA	NA	FALSE
ENSG00000125843	Q5JX74	NA	NA	FALSE
ENSG00000125843	A2A2L4	NA	NA	FALSE
ENSG00000088888	Q7Z434	NA	NA	FALSE
ENSG00000258555	F8WAN1	NA	NA	FALSE
ENSG00000125779	Q9BZ23	NA	NA	FALSE
ENSG00000125779	V9GYZ0	NA	NA	FALSE
ENSG00000125779	V9GYH1	NA	NA	FALSE
ENSG00000125779	A0A2R8YFI4	NA	NA	FALSE
ENSG00000128271	P29274	1	0	FALSE
ENSG00000128271	S4R429	NA	NA	FALSE
ENSG00000128271	C9JFS2	NA	NA	FALSE
ENSG00000128271	C9JQD8	NA	NA	FALSE
ENSG00000128271	C9J0Z4	NA	NA	FALSE
ENSG00000128271	C9J3T2	NA	NA	FALSE
ENSG00000128271	S4R2Z8	NA	NA	FALSE
ENSG00000128271	S4R3A7	NA	NA	FALSE
ENSG00000128271	X5DNB4	NA	NA	FALSE
ENSG00000101236	Q9Y225	NA	NA	FALSE
ENSG00000100024	Q9UBR1	NA	NA	FALSE
ENSG00000100024	Q6AHZ8	NA	NA	FALSE
ENSG00000100024	A0A024R1H3	NA	NA	FALSE
ENSG00000100024	F8WC94	NA	NA	FALSE
ENSG00000088826	Q9NWM0	NA	NA	FALSE
ENSG00000088826	Q5TE25	NA	NA	FALSE
ENSG00000138867	Q96NT3	NA	NA	FALSE
ENSG00000138867	A0A024R1B8	NA	NA	FALSE
ENSG00000138867	E7EX77	NA	NA	FALSE
ENSG00000138867	A0A087WVD9	NA	NA	FALSE
ENSG00000138867	E9PGZ7	NA	NA	FALSE
ENSG00000138867	B5MCF3	NA	NA	FALSE
ENSG00000171873	P25100	2	0	FALSE
ENSG00000171873	B0ZBE0	NA	NA	FALSE
ENSG00000171867	P04156	2	0	TRUE
ENSG00000171867	Q53YK7	NA	NA	TRUE
ENSG00000171867	X6RKS3	NA	NA	TRUE
ENSG00000171867	A2A2V1	NA	NA	TRUE
ENSG00000100028	P62318	NA	NA	FALSE
ENSG00000171864	Q9UKY0	2	1	TRUE
ENSG00000286070	H3BT13	NA	NA	FALSE
ENSG00000101265	P50749	NA	NA	FALSE
ENSG00000178026	Q2VPJ9	NA	NA	FALSE
ENSG00000178026	F8WCZ7	NA	NA	FALSE
ENSG00000178026	F8WCG9	NA	NA	FALSE
ENSG00000089057	Q9UGH3	2	0	FALSE
ENSG00000089057	A0A140VK48	NA	NA	FALSE
ENSG00000100031	P19440	7	0	FALSE
ENSG00000100031	E7EM62	NA	NA	FALSE
ENSG00000100031	E7ESL5	NA	NA	FALSE
